,name,form,temper,temper_code,tensile_strength,thermal_conductivity,cu,pb,zn,fe,p,ag,as,o,sb,te,ni,bi,cd,sn,s,mn,zr,mg,co,al,be,cr,si,ti,ca,li,b,c,nb,se
944," C22600 Jewelry Bronze, 87-1/",flat products & wire,Nominal Grain Size 0.050 mm,OS050,39,100,87.5,0.05,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945," C22600 Jewelry Bronze, 87-1/",flat products & wire,Nominal Grain Size 0.050 mm,OS050,40,100,87.5,0.05,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946," C22600 Jewelry Bronze, 87-1/",flat products & wire,Spring,H08,79,100,87.5,0.05,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947," C22600 Jewelry Bronze, 87-1/",flat products & wire,Spring,H08,97,100,87.5,0.05,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948," C22600 Jewelry Bronze, 87-1/",wire,1/2 Hard,H02,68,100,87.5,0.05,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949," C22600 Jewelry Bronze, 87-1/",wire,1/4 Hard,H01,56,100,87.5,0.05,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950," C22600 Jewelry Bronze, 87-1/",wire,1/8 Hard,H00,47,100,87.5,0.05,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951," C22600 Jewelry Bronze, 87-1/",wire,Extra Hard,H06,89,100,87.5,0.05,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952," C22600 Jewelry Bronze, 87-1/",wire,Hard,H04,83,100,87.5,0.05,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953," C22600 Jewelry Bronze, 87-1/",wire,Noal Grain Size 0.015 mm,OS015,45,100,87.5,0.05,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954," C22600 Jewelry Bronze, 87-1/",wire,Noal Grain Size 0.025 mm,OS025,43,100,87.5,0.05,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955," C22600 Jewelry Bronze, 87-1/",wire,Noal Grain Size 0.035 mm,OS035,41,100,87.5,0.05,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956," C22600 Jewelry Bronze, 87-1/",wire,Nominal Grain Size 0.050 mm,OS050,40,100,87.5,0.05,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957," C22600 Jewelry Bronze, 87-1/",wire,Spring,H08,97,100,87.5,0.05,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,"C23000Red Brass, 85%
",products,1/2 Hard,H02,57,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,"C23000 Red Brass, 85%
",products,1/4 Hard,H01,49,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,"C23000 Red Brass, 85%
",products,1/8 Hard,H00,43,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,"C23000 Red Brass, 85%
",products,As Hot Rolled,M20,42,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,"C23000 Red Brass, 85%
",products,Extra Hard,H06,78,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,"C23000 Red Brass, 85%
",products,Hard,H04,70,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,"C23000 Red Brass, 85%
",products,Noal Grain Size 0.015 mm,OS015,45,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,"C23000 Red Brass, 85%
",products,Noal Grain Size 0.025 mm,OS025,43,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,"C23000 Red Brass, 85%
",products,Noal Grain Size 0.035 mm,OS035,41,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,"C23000 Red Brass, 85%
",products,Nominal Grain Size 0.050 mm,OS050,40,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,"C23000 Red Brass, 85%
",products,Noal Grain Size 0.070 mm,OS070,39,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,"C23000 Red Brass, 85%
",products,Spring,H08,84,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,"C23000 Red Brass, 85%
",pipe,Noal Grain Size 0.015 mm,OS015,44,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,"C23000 Red Brass, 85%
",tube,Hard Drawn,H80,70,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,"C23000 Red Brass, 85%
",tube,"Light Drawn, Light Cold Rolled",H55,50,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,"C23000 Red Brass, 85%
",tube,Noal Grain Size 0.015 mm,OS015,44,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,"C23000 Red Brass, 85%
",tube,Nominal Grain Size 0.050 mm,OS050,40,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,"C23000 Red Brass, 85%
",wire,1/2 Hard,H02,72,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,"C23000 Red Brass, 85%
",wire,1/4 Hard,H01,59,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,"C23000 Red Brass, 85%
",wire,1/8 Hard,H00,50,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,"C23000 Red Brass, 85%
",wire,Hard,H04,88,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,"C23000 Red Brass, 85%
",wire,Noal Grain Size 0.015 mm,OS015,45,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,"C23000 Red Brass, 85%
",wire,Noal Grain Size 0.025 mm,OS025,43,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,"C23000 Red Brass, 85%
",wire,Noal Grain Size 0.035 mm,OS035,41,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,"C23000 Red Brass, 85%
",wire,Spring,H08,105,92,86,0.05,13.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,C17200 beryllium copper,products,1/4 Hard and Precipitation Heat Treated,TH01,185,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
984,C17200 beryllium copper,products,Hard and Precipitation Heat Treated,TH04,200,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
985,C17200 beryllium copper,products,"Mill-hardened Temper, TM - 1/2 Hard",TM02,128,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
986,C17200 beryllium copper,products,"Mill-hardened Temper, TM - 1/2 Hard",TM00,105,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
987,C17200 beryllium copper,products,"Mill-hardened Temper, TM - 1/2 Hard",TM01,115,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
988,C17200 beryllium copper,products,"Mill-hardened Temper, TM - Hard",TM04,142,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
989,C17200 beryllium copper,products,"Mill-hardened Temper, TM - SHM",TM05,150,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
990,C17200 beryllium copper,products,"Mill-hardened Temper, TM - XHMS Spring",TM08,182,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
991,C17200 beryllium copper,products,"Mill-hardened Temper, TM -XHM - Extra Hard",TM06,168,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
992,C17200 beryllium copper,products,Precipitation Hardened,TF00,175,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
993,C17200 beryllium copper,products,Solution Heat Treated,TB00,70,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
994,C17200 beryllium copper,products,Solution Heat Treated and Cold Worked: 1/2 Hard,TD02,92,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
995,C17200 beryllium copper,products,Solution Heat Treated and Cold Worked: 1/4 Hard,TD01,80,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
996,C17200 beryllium copper,products,Solution Heat Treated and Cold Worked: Hard,TD04,110,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
997,C17200 beryllium copper,rod,Hard and Precipitation Heat Treated,TH04,205,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
998,C17200 beryllium copper,rod,Hard and Precipitation Heat Treated,TH04,200,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
999,C17200 beryllium copper,rod,Precipitation Hardened,TF00,182,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
1000,C17200 beryllium copper,rod,Solution Heat Treated,TB00,72,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
1001,C17200 beryllium copper,rod,Solution Heat Treated and Cold Worked: Hard,TD04,110,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
1002,C17200 beryllium copper,rod,Solution Heat Treated and Cold Worked: Hard,TD04,103,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
1003,C17200 beryllium copper,rod,Solution Heat Treated and Cold Worked: Hard,TD04,108,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
1004,C17200 beryllium copper,wire,1/2 Hard and Precipitation Heat Treated,TH02,200,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
1005,C17200 beryllium copper,wire,1/4 Hard and Precipitation Heat Treated,TH01,190,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
1006,C17200 beryllium copper,wire,3/4 Hard and Precipitation Heat Treated,TH03,210,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
1007,C17200 beryllium copper,wire,Hard and Precipitation Heat Treated,TH04,212,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
1008,C17200 beryllium copper,wire,Precipitation Hardened,TF00,178,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
1009,C17200 beryllium copper,wire,Solution Heat Treated,TB00,68,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
1010,C17200 beryllium copper,wire,Solution Heat Treated and Cold Worked: 1/2 Hard,TD02,122,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
1011,C17200 beryllium copper,wire,Solution Heat Treated and Cold Worked: 1/4 Hard,TD01,102,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
1012,C17200 beryllium copper,wire,Solution Heat Treated and Cold Worked: 3/4 Hard,TD03,142,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
1013,C17200 beryllium copper,wire,Solution Heat Treated and Cold Worked: Hard,TD04,152,62,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
1014,"C24000 Low Brass, 80%",products,1/2 Hard,H02,61,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,"C24000 Low Brass, 80%",products,1/4 Hard,H01,53,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,"C24000 Low Brass, 80%",products,Hard,H04,74,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,"C24000 Low Brass, 80%",products,Noal Grain Size 0.015 mm,OS015,50,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,"C24000 Low Brass, 80%",products,Noal Grain Size 0.025 mm,OS025,48,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,"C24000 Low Brass, 80%",products,Noal Grain Size 0.035 mm,OS035,46,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,"C24000 Low Brass, 80%",products,Nominal Grain Size 0.050 mm,OS050,44,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,"C24000 Low Brass, 80%",products,Noal Grain Size 0.070 mm,OS070,42,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,"C24000 Low Brass, 80%",products,Spring,H08,91,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,"C24000 Low Brass, 80%",flat products & wire,Hard,H04,107,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,"C24000 Low Brass, 80%",flat products & wire,Hard,H04,74,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,"C24000 Low Brass, 80%",flat products & wire,Noal Grain Size 0.015 mm,OS015,50,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,"C24000 Low Brass, 80%",flat products & wire,Nominal Grain Size 0.050 mm,OS050,44,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,"C24000 Low Brass, 80%",flat products & wire,Spring,H08,91,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,"C24000 Low Brass, 80%",flat products & wire,Spring,H08,125,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,"C24000 Low Brass, 80%",wire,1/2 Hard,H02,82,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,"C24000 Low Brass, 80%",wire,1/4 Hard,H01,68,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,"C24000 Low Brass, 80%",wire,1/8 Hard,H00,56,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,"C24000 Low Brass, 80%",wire,Extra Hard,H06,116,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,"C24000 Low Brass, 80%",wire,Hard,H04,107,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,"C24000 Low Brass, 80%",wire,Noal Grain Size 0.015 mm,OS015,50,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,"C24000 Low Brass, 80%",wire,Noal Grain Size 0.035 mm,OS035,46,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,"C24000 Low Brass, 80%",wire,Nominal Grain Size 0.050 mm,OS050,44,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,"C24000 Low Brass, 80%",wire,Spring,H08,125,81,80,0.05,19,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,"C26000 Cartridge Brass, 70%",products,1/2 Hard,H02,62,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,"C26000 Cartridge Brass, 70%",products,1/4 Hard,H01,54,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,"C26000 Cartridge Brass, 70%",products,Extra Hard,H06,86,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,"C26000 Cartridge Brass, 70%",products,Extra Spring,H10,99,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,"C26000 Cartridge Brass, 70%",products,Hard,H04,76,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,"C26000 Cartridge Brass, 70%",products,Noal Grain Size 0.015 mm,OS015,53,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,"C26000 Cartridge Brass, 70%",products,Noal Grain Size 0.025 mm,OS025,51,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,"C26000 Cartridge Brass, 70%",products,Noal Grain Size 0.035 mm,OS035,49,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,"C26000 Cartridge Brass, 70%",products,Nominal Grain Size 0.050 mm,OS050,47,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,"C26000 Cartridge Brass, 70%",products,Noal Grain Size 0.070 mm,OS070,46,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,"C26000 Cartridge Brass, 70%",products,Nominal Grain Size 0.100 mm,OS100,44,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,"C26000 Cartridge Brass, 70%",products,Spring,H08,94,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,"C26000 Cartridge Brass, 70%",rod,1/2 Hard,H02,70,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,"C26000 Cartridge Brass, 70%",rod,1/8 Hard,H00,55,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,"C26000 Cartridge Brass, 70%",rod,Nominal Grain Size 0.050 mm,OS050,48,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,"C26000 Cartridge Brass, 70%",tube,Hard Drawn,H80,78,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,"C26000 Cartridge Brass, 70%",tube,Noal Grain Size 0.025 mm,OS025,52,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,"C26000 Cartridge Brass, 70%",tube,Nominal Grain Size 0.050 mm,OS050,47,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,"C26000 Cartridge Brass, 70%",wire,1/4 Hard,H01,70,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,"C26000 Cartridge Brass, 70%",wire,1/8 Hard,H00,58,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,"C26000 Cartridge Brass, 70%",wire,Extra Hard,H06,124,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,"C26000 Cartridge Brass, 70%",wire,Noal Grain Size 0.015 mm,OS015,54,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,"C26000 Cartridge Brass, 70%",wire,Noal Grain Size 0.025 mm,OS025,52,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,"C26000 Cartridge Brass, 70%",wire,Noal Grain Size 0.035 mm,OS035,50,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,"C26000 Cartridge Brass, 70%",wire,Nominal Grain Size 0.050 mm,OS050,48,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,"C26000 Cartridge Brass, 70%",wire,Spring,H08,130,70,69,0.07,30.988,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,C26130*,products,1/2 Hard,H02,62,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,C26130*,products,1/4 Hard,H01,54,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,C26130*,products,Extra Hard,H06,86,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,C26130*,products,Extra Spring,H10,99,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,C26130*,products,Hard,H04,76,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,C26130*,products,Noal Grain Size 0.015 mm,OS015,53,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,C26130*,products,Noal Grain Size 0.025 mm,OS025,51,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,C26130*,products,Noal Grain Size 0.035 mm,OS035,49,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,C26130*,products,Nominal Grain Size 0.050 mm,OS050,47,70,69,0.05,30.86,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
