Name,Form,Temper,Temper Code,Tensile Strength,Thermal ConductivityBtu/ sq ft/ ft hr/ °F at 68°F,Cu(1.2.3,Pb,Zn,Fe,P,Ag,As,O,Sb,Te,Ni,Bi,Cd,sn,S,Mn,Zr,Mg,Co,Al,Be,Cr,Si,Ti,Ca,Li,B,C,Nb,Se
C18835*,Wire,1/2 Hard,H02,52,160,99,0.05,0.3,0.1,0.01,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C18835*,Wire,Cast and Annealed (homogenized),O10,44 Max,160,99,0.05,0.3,0.1,0.01,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C18835*,Wire,Extra Spring,H10,77,160,99,0.05,0.3,0.1,0.01,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C18835*,Wire,Hard,H04,63,160,99,0.05,0.3,0.1,0.01,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C18835*,Wire,Spring,H08,72,160,99,0.05,0.3,0.1,0.01,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C18900*,Rod,Hard,H04,56,75,98.645,0.02,0.1,0,0.05,0,0,0,0,0,0,0,0,0.75,0,0.2,0,0,0,0.01,0,0,0.275,0,0,0,0,0,0,0
C18900*,Rod,Soft Anneal,O60,38,75,98.645,0.02,0.1,0,0.05,0,0,0,0,0,0,0,0,0.75,0,0.2,0,0,0,0.01,0,0,0.275,0,0,0,0,0,0,0
C18900*,Wire,Hard,H04,75,75,98.645,0.02,0.1,0,0.05,0,0,0,0,0,0,0,0,0.75,0,0.2,0,0,0,0.01,0,0,0.275,0,0,0,0,0,0,0
C19000*,flat Products,1/2 Hard and Stress Relieved,HR02,76,145,97.75,0.05,0.8,0.1,0.2,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19000*,flat Products,Extra Spring and Stress Relieved,HR10,100,145,97.75,0.05,0.8,0.1,0.2,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19000*,flat Products,Hard and Stress Relieved,HR04,84,145,97.75,0.05,0.8,0.1,0.2,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19000*,flat Products,Precipitation Hardened,TF00,65,145,97.75,0.05,0.8,0.1,0.2,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19000*,Rod,Hard and Stress Relieved,HR04,85,145,97.75,0.05,0.8,0.1,0.2,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19000*,Rod,Precipitation Hardened,TF00,65,145,97.75,0.05,0.8,0.1,0.2,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19000*,Rod,Solution Heat Treated,TB00,38,145,97.75,0.05,0.8,0.1,0.2,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19000*,Wire,1/2 Hard and Stress Relieved,HR02,88,145,97.75,0.05,0.8,0.1,0.2,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19000*,Wire,1/4 Hard and Stress Relieved,HR01,80,145,97.75,0.05,0.8,0.1,0.2,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19000*,Wire,Extra Spring and Stress Relieved,HR10,115,145,97.75,0.05,0.8,0.1,0.2,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19000*,Wire,Hard and Stress Relieved,HR04,97,145,97.75,0.05,0.8,0.1,0.2,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19000*,Wire,Precipitation Hardened,TF00,65,145,97.75,0.05,0.8,0.1,0.2,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19000*,Wire,Spring and Stress Relieved,HR08,110,145,97.75,0.05,0.8,0.1,0.2,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19010*,Flat Products,1/2 Hard,H02,60,149,98.47,0.03,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
C19010*,Flat Products,1/4 Hard,H01,52,149,98.47,0.03,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
C19010*,Flat Products,3/4 Hard,H03,67,149,98.47,0.03,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
C19010*,Flat Products,Extra Hard,H06,75,149,98.47,0.03,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
C19010*,Flat Products,Extra Spring,H10,95,149,98.47,0.03,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
C19010*,Flat Products,Hard,H04,71,149,98.47,0.03,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
C19010*,Flat Products,"Mill-hardened Temper, TM - 3/4 HM",TM03,67,149,98.47,0.03,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
C19010*,Flat Products,"Mill-hardened Temper, TM - Hard",TM04,71,149,98.47,0.03,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
C19010*,Flat Products,"Mill-hardened Temper, TM - XHMS Spring",TM08,84,149,98.47,0.03,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
C19010*,Flat Products,"Mill-hardened Temper, TM -XHM - Extra Hard",TM06,75,149,98.47,0.03,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
C19010*,Flat Products,Spring,H08,84,149,98.47,0.03,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
C19025*,Flat Products,1/2 Hard,H02,71,93,97.75,0,0.2,0.1,0.05,0,0,0,0,0,1,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19025*,Flat Products,1/4 Hard,H01,58,93,97.75,0,0.2,0.1,0.05,0,0,0,0,0,1,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19025*,Flat Products,Extra Hard,H06,83,93,97.75,0,0.2,0.1,0.05,0,0,0,0,0,1,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19025*,Flat Products,Extra Spring,H10,98,93,97.75,0,0.2,0.1,0.05,0,0,0,0,0,1,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19025*,Flat Products,Hard,H04,77,93,97.75,0,0.2,0.1,0.05,0,0,0,0,0,1,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19025*,Flat Products,Spring,H08,89,93,97.75,0,0.2,0.1,0.05,0,0,0,0,0,1,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19027*,Flat products ,1/2 Hard,H02,77,80,96.75,0,0.2,0.1,0.9,0,0,0,0,0,0.85,0,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
C19027*,Flat products ,Extra Hard,H06,90,80,96.75,0,0.2,0.1,0.9,0,0,0,0,0,0.85,0,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
C19027*,Flat products ,Hard,H04,83,80,96.75,0,0.2,0.1,0.9,0,0,0,0,0,0.85,0,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
C19027*,Flat products ,Spring,H08,97,80,96.75,0,0.2,0.1,0.9,0,0,0,0,0,0.85,0,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
C19040 Highcopper,Flat Products,Extra Hard,H06,84,81,96.1,0.02,0.8,0.06,0.05,0,0,0,0,0,0.75,0,0,1,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
C19040 Highcopper,Flat Products,Hard,H04,78,81,96.1,0.02,0.8,0.06,0.05,0,0,0,0,0,0.75,0,0,1,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
C19040 Highcopper,Flat Products,Spring,H08,90,81,96.1,0.02,0.8,0.06,0.05,0,0,0,0,0,0.75,0,0,1,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
C19050 high copper,Flat Products,1/2 Hard,H02,80,75,95.1,0.02,1,0.1,0.14,0,0,0,0,0,0.75,0,0,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19050 high copper,Flat Products,Extra Spring,H10,116,75,95.1,0.02,1,0.1,0.14,0,0,0,0,0,0.75,0,0,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19050 high copper,Flat Products,Hard,H04,94,75,95.1,0.02,1,0.1,0.14,0,0,0,0,0,0.75,0,0,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19050 high copper,Flat Products,Spring,H08,102,75,95.1,0.02,1,0.1,0.14,0,0,0,0,0,0.75,0,0,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19100*,Forgings,As Forged - Quenched,M11,36,145,97.425,0.1,0.5,0.2,0.2,0,0,0,0,0,1.1,0.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19100*,Forgings,As Hot Forged - Air Cooled,M10,45,145,97.425,0.1,0.5,0.2,0.2,0,0,0,0,0,1.1,0.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19100*,Forgings,Precipitation Hardened,TF00,58,145,97.425,0.1,0.5,0.2,0.2,0,0,0,0,0,1.1,0.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19100*,Rod,1/4 Hard and Stress Relieved,HR01,78,145,97.425,0.1,0.5,0.2,0.2,0,0,0,0,0,1.1,0.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19140*,rod,Precipitation Heat Treated or Spinodal Heat Treated and Hard,TL04,85,146,97.55,0.6,0.05,0.05,0.2,0,0,0,0,0,1.5,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19140*,Wire,Precipitation Hardened,TF00,65,146,97.55,0.6,0.05,0.05,0.2,0,0,0,0,0,1.5,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19140*,Wire,Precipitation Heat Treated or Spinodal Heat Treated and 1/2 Hard,TL02,86,146,97.55,0.6,0.05,0.05,0.2,0,0,0,0,0,1.5,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19140*,Wire,Precipitation Heat Treated or Spinodal Heat Treated and 1/4 Hard,TL01,78.5,146,97.55,0.6,0.05,0.05,0.2,0,0,0,0,0,1.5,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19140*,Wire,Precipitation Heat Treated or Spinodal Heat Treated and Spring,TL08,107,146,97.55,0.6,0.05,0.05,0.2,0,0,0,0,0,1.5,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19160*,Rod,Precipitation Heat Treated or Spinodal Heat Treated and Hard,TL04,85,146,97.75,1,0.05,0.05,0.2,0,0,0,0,0,1,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19160*,Wire,Precipitation Hardened,TF00,65,146,97.75,1,0.05,0.05,0.2,0,0,0,0,0,1,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19160*,Wire,Precipitation Heat Treated or Spinodal Heat Treated and 1/2 Hard,TL02,86,146,97.75,1,0.05,0.05,0.2,0,0,0,0,0,1,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19160*,Wire,Precipitation Heat Treated or Spinodal Heat Treated and 1/4 Hard,TL01,78.5,146,97.75,1,0.05,0.05,0.2,0,0,0,0,0,1,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19160*,Wire,Precipitation Heat Treated or Spinodal Heat Treated and Hard,TL04,95,146,97.75,1,0.05,0.05,0.2,0,0,0,0,0,1,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19160*,Wire,Precipitation Heat Treated or Spinodal Heat Treated and Spring,TL08,107,146,97.75,1,0.05,0.05,0.2,0,0,0,0,0,1,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19170 high copper,Flat Products,1/2 Hard,H02,70,154,96.8,0.02,1,0.1,0.14,0,0,0,0,0,0.75,0,0,0.8,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
C19170 high copper,Flat Products,Extra Spring,H10,99,154,96.8,0.02,1,0.1,0.14,0,0,0,0,0,0.75,0,0,0.8,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
C19170 high copper,Flat Products,Hard,H04,78,154,96.8,0.02,1,0.1,0.14,0,0,0,0,0,0.75,0,0,0.8,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
C19170 high copper,Flat Products,Spring,H08,87,154,96.8,0.02,1,0.1,0.14,0,0,0,0,0,0.75,0,0,0.8,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
C19200*,Flat Products,1/2 Hard,H02,65,150,98.5,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19200*,Flat Products,1/4 Hard,H01,50,150,98.5,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19200*,Flat Products,Extra Hard,H06,70,150,98.5,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19200*,Flat Products,Extra Spring,H10,77,150,98.5,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19200*,Flat Products,Hard,H04,65,150,98.5,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19200*,Flat Products,"Light Drawn, Light Cold Rolled",H55,42,150,98.5,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19200*,Flat Products,Soft Anneal,O60,45,150,98.5,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19200*,Flat Products,Spring,H08,74,150,98.5,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19200*,Tube,Hard Drawn,H80,56,125,98.5,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19200*,Tube,Light Anneal,O50,42,125,98.5,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19200*,Tube,"Light Drawn, Light Cold Rolled",H55,42,125,98.5,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19200*,Tube,Soft Anneal,O60,37,125,98.5,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19210*,Sheet,1/2 Hard,H02,57,192,99.675,0,0,0.1,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19210*,Sheet,1/4 Hard,H01,50,192,99.675,0,0,0.1,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19210*,Sheet,Hard,H04,64,192,99.675,0,0,0.1,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19210*,Sheet,Light Anneal,O50,43,192,99.675,0,0,0.1,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19210*,Sheet,Spring,H08,71,192,99.675,0,0,0.1,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19220*,Flat products,1/2 Hard,H02,59,182,99.065,0.075,0,0.2,0.5,0,0,0,0,0,0.175,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19220*,Flat products,1/4 Hard,H01,52,182,99.065,0.075,0,0.2,0.5,0,0,0,0,0,0.175,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19220*,Flat products,Extra Hard,H06,64,182,99.065,0.075,0,0.2,0.5,0,0,0,0,0,0.175,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19220*,Flat products,Hard,H04,65,182,99.065,0.075,0,0.2,0.5,0,0,0,0,0,0.175,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19220*,Flat products,Soft Anneal,O60,45,182,99.065,0.075,0,0.2,0.5,0,0,0,0,0,0.175,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19240* Super KFC,Flat products,1/2 Hard,H02,62,118,97.43,0.02,1,0.3,0.12,0,0,0,0,0,0,0,0,0.8,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
C19240* Super KFC,Flat products,Extra Spring,H10,86,118,97.43,0.02,1,0.3,0.12,0,0,0,0,0,0,0,0,0.8,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
C19240* Super KFC,Flat products,Hard,H04,72,118,97.43,0.02,1,0.3,0.12,0,0,0,0,0,0,0,0,0.8,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
C19240* Super KFC,Flat products,Spring,H08,79,118,97.43,0.02,1,0.3,0.12,0,0,0,0,0,0,0,0,0.8,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
C19250* SPKFC-5W (High Copper),Flat products,1/2 Hard,H02,70,75,97.38,0.02,1,0.3,0.12,0,0,0,0,0,0,0,0,1.15,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
C19250* SPKFC-5W (High Copper),Flat products,Extra Spring,H10,108,75,97.38,0.02,1,0.3,0.12,0,0,0,0,0,0,0,0,1.15,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
C19250* SPKFC-5W (High Copper),Flat products,Hard,H04,87,75,97.38,0.02,1,0.3,0.12,0,0,0,0,0,0,0,0,1.15,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
C19250* SPKFC-5W (High Copper),Flat products,Spring,H08,94,75,97.38,0.02,1,0.3,0.12,0,0,0,0,0,0,0,0,1.15,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
C19280*,Flat Products,1/2 Hard,H02,78,128,98.61,0,0.185,1,0,0,0,0,0,0,0,0,0,0.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19280*,Flat Products,Extra Hard,H06,83,128,98.61,0,0.185,1,0,0,0,0,0,0,0,0,0,0.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19280*,Flat Products,Hard,H04,80,128,98.61,0,0.185,1,0,0,0,0,0,0,0,0,0,0.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19400*,Flat Products,1/2 Hard,H02,60,150,95.66,0.03,0.125,2.35,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19400*,Flat Products,Extra Hard,H06,70,150,95.66,0.03,0.125,2.35,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19400*,Flat Products,Extra Spring,H10,76,150,95.66,0.03,0.125,2.35,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19400*,Flat Products,Hard,H04,67,150,95.66,0.03,0.125,2.35,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19400*,Flat Products,Light Anneal,O50,50,150,95.66,0.03,0.125,2.35,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19400*,Flat Products,Soft Anneal,O60,45,150,95.66,0.03,0.125,2.35,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19400*,Flat Products,Spring,H08,73,150,95.66,0.03,0.125,2.35,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19400*,Flat Products,Super Spring,H14,80,150,95.66,0.03,0.125,2.35,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19400*,Tube,1/2 Hard,H02,58,150,95.66,0.03,0.125,2.35,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19400*,Tube,As-Welded from Extra Spring Strip,WM10,76,150,95.66,0.03,0.125,2.35,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19400*,Tube,As-Welded from Hard Strip,WM04,65,150,95.66,0.03,0.125,2.35,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19400*,Tube,Hard Drawn,H80,68,150,95.66,0.03,0.125,2.35,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19400*,Tube,Light Anneal,O50,50,150,95.66,0.03,0.125,2.35,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19400*,Tube,Soft Anneal,O60,45,150,95.66,0.03,0.125,2.35,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19500*,Flat products,Precipitation Hardened,TF00,80,115,96.57,0.55,0.2,1.5,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.02,0,0,0,0,0,0,0,0,0,0
C19500*,Flat products,Precipitation Heat Treated or Spinodal Heat Treated and 1/2 Hard,TL02,86,115,96.57,0.55,0.2,1.5,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.02,0,0,0,0,0,0,0,0,0,0
C19500*,Flat products,Precipitation Heat Treated or Spinodal Heat Treated and Extra Spring,TL10,97,115,96.57,0.55,0.2,1.5,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.02,0,0,0,0,0,0,0,0,0,0
C19500*,Flat products,Precipitation Heat Treated or Spinodal Heat Treated and Spring,TL08,93,115,96.57,0.55,0.2,1.5,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.02,0,0,0,0,0,0,0,0,0,0
C19800*,Flat products,1/2 Hard,H02,63,150,97.29,0,0.9,0.26,0.55,0,0,0,0,0,0,0,0,0.55,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0
C19800*,Flat products,Extra Hard,H06,80,150,97.29,0,0.9,0.26,0.55,0,0,0,0,0,0,0,0,0.55,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0
C19800*,Flat products,Hard,H04,72,150,97.29,0,0.9,0.26,0.55,0,0,0,0,0,0,0,0,0.55,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0
C19810 High copper alloy,Flat products,1/2 Hard,H02,60,145,93.49,0,4,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.09,0,0.1,0,0,0,0,0,0
C19810 High copper alloy,Flat products,Extra Hard,H06,76,145,93.49,0,4,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.09,0,0.1,0,0,0,0,0,0
C19810 High copper alloy,Flat products,Hard,H04,66,145,93.49,0,4,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.09,0,0.1,0,0,0,0,0,0
C19910 NKT322,Flat products,"Mill-hardened Temper, TM - Hard",TM04,141,39,96.55,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0
C19910 NKT323,Flat products,"Mill-hardened Temper, TM - XHMS Spring",TM08,155,39,96.55,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0
C19910 NKT324,Flat products,"Mill-hardened Temper, TM -XHM - Extra Hard",TM06,150,39,96.55,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0
"C21000 Gilding, 95%",Flat Products,1/2 Hard,H02,48,135,95,0.05,4.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C21000 Gilding, 95%",Flat Products,1/4 Hard,H01,42,135,95,0.05,4.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C21000 Gilding, 95%",Flat Products,1/4 Hard,H01,42,135,95,0.05,4.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C21000 Gilding, 95%",Flat Products,Extra Hard,H06,61,135,95,0.05,4.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C21000 Gilding, 95%",Flat Products,Hard,H04,56,135,95,0.05,4.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C21000 Gilding, 95%",Flat Products,Hard,H04,56,135,95,0.05,4.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C21000 Gilding, 95%",Flat Products,Noal Grain Size 0.015 mm,OS015,38,135,95,0.05,4.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C21000 Gilding, 95%",Flat Products,Noal Grain Size 0.035 mm,OS035,35,135,95,0.05,4.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C21000 Gilding, 95%",Flat Products,Noal Grain Size 0.050 mm,OS050,34,135,95,0.05,4.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C21000 Gilding, 95%",Flat Products,Spring,H08,64,135,95,0.05,4.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
